model,system,scenario,regime,strategy,N,metric,unit,higher_is_better,scope,slice_kind,slice,comparison_axis,baseline,target,effect_definition,baseline_full_mean,target_full_mean,effect,utility_effect,known_paired_subset_effect,relative_effect_percent,expected_outcomes,known_outcomes,missing_outcomes,expected_items,known_items,complete_items,min_repeats_per_item,max_repeats_per_item
qwen3.8-2.4t-a95b-fp8,expgym,evidence_audit,cost_free,single,1,duplicate_action_attempts,count,,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,all,all,regime,cost_free,cost_moderate,baseline_minus_target,0.02564102564102564,0.0,0.02564102564102564,,0.02564102564102564,100.0,13,13,0,13,13,13,1,1
qwen3.8-2.4t-a95b-fp8,expgym,evidence_audit,cost_free,single,1,duplicate_action_attempts,count,,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,all,all,regime,cost_free,cost_tight,baseline_minus_target,0.02564102564102564,0.0,0.02564102564102564,,0.02564102564102564,100.0,13,13,0,13,13,13,1,1
qwen3.8-2.4t-a95b-fp8,expgym,evidence_audit,cost_free,single,1,duplicate_action_attempts,count,,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,family,evidence_audit,regime,cost_free,cost_moderate,baseline_minus_target,0.02564102564102564,0.0,0.02564102564102564,,0.02564102564102564,100.0,13,13,0,13,13,13,1,1
qwen3.8-2.4t-a95b-fp8,expgym,evidence_audit,cost_free,single,1,duplicate_action_attempts,count,,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,family,evidence_audit,regime,cost_free,cost_tight,baseline_minus_target,0.02564102564102564,0.0,0.02564102564102564,,0.02564102564102564,100.0,13,13,0,13,13,13,1,1
qwen3.8-2.4t-a95b-fp8,expgym,evidence_audit,cost_free,single,1,evidence_acc,fraction,True,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,all,all,regime,cost_free,cost_moderate,baseline_minus_target,0.9185520361990951,0.7496229260935142,0.1689291101055807,0.1689291101055807,0.1689291101055807,18.39080459770115,13,13,0,13,13,13,1,1
qwen3.8-2.4t-a95b-fp8,expgym,evidence_audit,cost_free,single,1,evidence_acc,fraction,True,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,all,all,regime,cost_free,cost_tight,baseline_minus_target,0.9185520361990951,0.5837104072398189,0.334841628959276,0.334841628959276,0.334841628959276,36.45320197044334,13,13,0,13,13,13,1,1
qwen3.8-2.4t-a95b-fp8,expgym,evidence_audit,cost_free,single,1,evidence_acc,fraction,True,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,family,evidence_audit,regime,cost_free,cost_moderate,baseline_minus_target,0.9185520361990951,0.7496229260935142,0.1689291101055807,0.1689291101055807,0.1689291101055807,18.39080459770115,13,13,0,13,13,13,1,1
qwen3.8-2.4t-a95b-fp8,expgym,evidence_audit,cost_free,single,1,evidence_acc,fraction,True,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,family,evidence_audit,regime,cost_free,cost_tight,baseline_minus_target,0.9185520361990951,0.5837104072398189,0.334841628959276,0.334841628959276,0.334841628959276,36.45320197044334,13,13,0,13,13,13,1,1
qwen3.8-2.4t-a95b-fp8,expgym,evidence_audit,cost_free,single,1,feedback_attempts,count,,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,all,all,regime,cost_free,cost_moderate,baseline_minus_target,27.82051282051282,9.76923076923077,18.05128205128205,,18.05128205128205,64.88479262672811,13,13,0,13,13,13,1,1
qwen3.8-2.4t-a95b-fp8,expgym,evidence_audit,cost_free,single,1,feedback_attempts,count,,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,all,all,regime,cost_free,cost_tight,baseline_minus_target,27.82051282051282,3.051282051282051,24.76923076923077,,24.76923076923077,89.03225806451613,13,13,0,13,13,13,1,1
qwen3.8-2.4t-a95b-fp8,expgym,evidence_audit,cost_free,single,1,feedback_attempts,count,,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,family,evidence_audit,regime,cost_free,cost_moderate,baseline_minus_target,27.82051282051282,9.76923076923077,18.05128205128205,,18.05128205128205,64.88479262672811,13,13,0,13,13,13,1,1
qwen3.8-2.4t-a95b-fp8,expgym,evidence_audit,cost_free,single,1,feedback_attempts,count,,planned_analysis_unit; Audit_mean_once; pool_resources_N_sum_except_wall,family,evidence_audit,regime,cost_free,cost_tight,baseline_minus_target,27.82051282051282,3.051282051282051,24.76923076923077,,24.76923076923077,89.03225806451613,13,13,0,13,13,13,1,1
